site;fish;parspeciesrichness;div_shannon;div_simpson;temp;pH;conductivity;nitrogen;phosphorus;oxygen;netcen;updist;updist2;updist3;fishspeciesrichness;weight;weigh (g);length;SMI;Sex ;Gyr;Tri;Glu;ecto_screener;Con;CysL;Pro;Aca;Cam;Ang;CysI;endo_screener;PI;PI_ecto;PI_endo
18;13;1;0;0;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;55;0.55;31;1.076184186;F;0;168;0;PH;0;0;0;0;0;0;0;PH;1.415332325;1.415332325;0
18;14;0;0;1;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;80;0.8;37;0.866604728;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
18;15;0;0;1;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;117;1.17;46;0.612235424;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
18;16;1;0;0;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;126;1.26;47;0.613605952;M;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
18;17;1;0;0;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;112;1.12;51;0.415137121;M;0;1;0;ID;0;0;0;0;0;0;0;ID;0.008424597;0.008424597;0
18;18;3;0.900256051;0.53125;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;38;0.38;34;0.546058489;M;1;2;0;ID;0;0;0;0;0;5;0;ID;4.865332836;0.319879393;4.545453443
18;19;1;0;0;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;22;0.22;32;0.387139356;F;0;6;0;ID;0;0;0;0;0;0;0;ID;0.050547583;0.050547583;0
18;20;1;0;0;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;29;0.29;35;0.378252469;M;0;30;0;ID;0;0;0;0;0;0;0;ID;0.252737915;0.252737915;0
18;21;0;0;1;22.5;7.6;561;3.207777778;0.054;2.1;44142.91515;15837.75852;4261;9992;3;128;1.28;51;0.474442424;M;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
19;1;2;0.325082973;0.18;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;61;0.61;36;0.724147599;F;1;9;0;SM;0;0;0;0;0;0;0;SM;0.378851573;0.378851573;0
19;2;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;78;0.78;39;0.708630529;M;0;2;0;ID;0;0;0;0;0;0;0;ID;0.016849194;0.016849194;0
19;3;2;0.636514168;0.444444444;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;34;0.34;29;0.831375159;F;1;2;0;PH;0;0;0;0;0;0;0;PH;0.319879393;0.319879393;0
19;4;2;0.233791659;0.1171875;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;36;0.36;30;0.785989518;F;4;60;0;ID;0;0;0;0;0;0;0;ID;1.717596625;1.717596625;0
19;6;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;25;0.25;27;0.776196905;F;0;45;0;ID;0;0;0;0;0;0;0;ID;0.379106873;0.379106873;0
19;7;2;0.529706199;0.345679012;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;22;0.22;25;0.883392949;F;4;14;0;PH;0;0;0;0;0;0;0;PH;1.330065154;1.330065154;0
19;10;2;0.237377798;0.119511091;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;30;0.3;29;0.733566316;F;3;44;0;SM;0;0;0;0;0;0;0;SM;1.279772871;1.279772871;0
19;11;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;134;1.34;42;0.950323738;F;2;0;0;PH;0;0;0;0;0;0;0;PH;0.606060397;0.606060397;0
19;12;2;0.562335145;0.375;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;157;1.57;43;1.029235721;M;1;3;0;PH;0;0;0;0;0;0;0;PH;0.32830399;0.32830399;0
19;13;2;0.693147181;0.5;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;29;0.29;36;0.344266891;F;1;1;0;PH;0;0;0;0;0;0;0;PH;0.311454796;0.311454796;0
19;14;2;0.500402424;0.32;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;193;1.93;56;0.523346652;F;4;1;0;ID;0;0;0;0;0;0;0;ID;1.220545391;1.220545391;0
19;15;0;0;1;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;66;0.66;53;0.215123807;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
19;16;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;118;1.18;56;0.319973601;F;2;0;0;ID;0;0;0;0;0;0;0;ID;0.606060397;0.606060397;0
19;17;0;0;1;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;235;2.35;62;0.453497734;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
19;18;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;33;0.33;33;0.523959065;M;0;3;0;ID;0;0;0;0;0;0;0;ID;0.025273792;0.025273792;0
19;19;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;79;0.79;46;0.413389731;M;0;3;0;ID;0;0;0;0;0;0;0;ID;0.025273792;0.025273792;0
19;20;1;0;0;16.2;8.3;941;0.75;0.24;8.7;64632.42266;67396.48604;31094;6093;1;266;2.66;63;0.486593604;F;1;0;0;ID;0;0;0;0;0;0;0;ID;0.303030199;0.303030199;0
20;1;0;0;1;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;54;0.54;35;0.704332183;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
20;4;0;0;1;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;20;0.2;24;0.920469231;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
20;5;2;0.410116318;0.244897959;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;20;0.2;28;0.549893765;F;1;6;0;SM;0;0;0;0;0;0;0;SM;0.353577782;0.353577782;0
20;6;2;0.433398873;0.263671875;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;44;0.44;32;0.774278711;M;5;27;0;SM;0;0;0;0;0;0;0;SM;1.742615116;1.742615116;0
20;8;1;0;0;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;20;0.2;26;0.704429072;M;0;11;0;SM;0;0;0;0;0;0;0;SM;0.092670569;0.092670569;0
20;9;2;0.585952618;0.396694215;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;13;0.13;23;0.68975142;F;8;3;0;SM;0;0;0;0;0;0;0;SM;2.44951538;2.44951538;0
20;10;2;0.689009238;0.495867769;15.9;8.1;875;2;0.095;8.1;72865.43489;76898.41061;40589;2762;1;30;0.3;28;0.824840647;F;5;6;0;SM;0;0;0;0;0;0;0;SM;1.565698576;1.565698576;0
21;1;0;0;1;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;134;1.34;41;1.03002121;F;0;0;0;KM;0;0;0;0;0;0;0;KM;0;0;0
21;2;2;0.286835983;0.152777778;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;127;1.27;43;0.832566475;F;0;22;2;KM;0;0;0;0;0;0;0;KM;5.185342252;5.185342252;0
21;3;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;130;1.3;42;0.921955866;M;0;6;0;SM;0;0;0;0;0;0;0;SM;0.050547583;0.050547583;0
21;4;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;54;0.54;33;0.85738756;F;0;6;0;SM;0;0;0;0;0;0;0;SM;0.050547583;0.050547583;0
21;5;2;0.184907399;0.08677686;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;21;0.21;25;0.843238724;M;2;42;0;SM;0;0;0;0;0;0;0;SM;0.959893478;0.959893478;0
21;6;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;126;1.26;43;0.826010833;M;0;25;0;SM;0;0;0;0;0;0;0;SM;0.210614929;0.210614929;0
21;7;2;0.189208981;0.089355469;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;64;0.64;35;0.834764069;F;3;61;0;SM;0;0;0;0;0;0;0;SM;1.422991023;1.422991023;0
21;9;2;0.529706199;0.345679012;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;53;0.53;33;0.841510013;F;0;14;4;KM;0;0;0;0;0;0;0;KM;10.11794659;10.11794659;0
21;10;3;0.735387525;0.417230331;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;21;0.21;22;1.292661259;M;10;39;0;SM;0;0;0;0;0;4;0;SM;6.995224029;3.358861275;3.636362755
21;11;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;88;0.88;39;0.799480596;M;0;0;0;PH;0;0;0;1;0;0;0;PH;2.500000499;0;2.500000499
21;12;2;0.554789602;0.368151936;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;106;1.06;38;1.050343371;F;9;28;0;PH;0;0;0;0;0;0;0;PH;2.963160507;2.963160507;0
21;13;2;0.500402424;0.32;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;94;0.94;45;0.529370928;M;4;16;0;PH;0;0;0;0;0;0;0;PH;1.346914349;1.346914349;0
21;14;2;0.693147181;0.5;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;32;0.32;36;0.379880708;M;0;3;3;ID;0;0;0;0;0;0;0;ID;7.525275462;7.525275462;0
21;15;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;62;0.62;42;0.439702028;M;0;13;0;ID;0;0;0;0;0;0;0;ID;0.109519763;0.109519763;0
21;16;2;0.214559155;0.104938272;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;62;0.62;35;0.808677692;M;1;17;0;ID;0;0;0;0;0;0;0;ID;0.44624835;0.44624835;0
21;17;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;60;0.6;44;0.364250395;M;0;1;0;ID;0;0;0;0;0;0;0;ID;0.008424597;0.008424597;0
21;18;3;0.790267968;0.461538462;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;57;0.57;36;0.67666251;M;1;9;3;ID;0;0;0;0;0;0;0;SM;7.878853244;7.878853244;0
21;19;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;105;1.05;47;0.511338294;F;0;2;0;ID;0;0;0;0;0;0;0;ID;0.016849194;0.016849194;0
21;20;1;0;0;19.6;8;812;1;0.36;6.9;58440.63861;21751.45973;7562;10425;1;44;0.44;40;0.367309611;M;0;1;0;ID;0;0;0;0;0;0;0;ID;0.008424597;0.008424597;0
22;1;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;130;1.3;43;0.852233399;M;0;24;0;KM;0;0;0;0;0;0;0;KM;0.202190332;0.202190332;0
22;2;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;143;1.43;46;0.748287741;M;0;16;0;KM;0;0;0;0;0;0;0;KM;0.134793555;0.134793555;0
22;3;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;117;1.17;41;0.899346877;M;0;2;0;KM;0;0;0;0;0;0;0;KM;0.016849194;0.016849194;0
22;4;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;127;1.27;45;0.715213914;M;0;7;0;KM;0;0;0;0;0;0;0;KM;0.05897218;0.05897218;0
22;5;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;130;1.3;43;0.852233399;M;0;8;0;KM;0;0;0;0;0;0;0;KM;0.067396777;0.067396777;0
22;7;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;34;0.34;28;0.9348194;M;0;7;0;KM;0;0;0;0;0;0;0;KM;0.05897218;0.05897218;0
22;10;0;0;1;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;123;1.23;44;0.746713309;M;0;0;0;KM;0;0;0;0;0;0;0;KM;0;0;0
22;11;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;128;1.28;40;1.06853705;M;0;1;0;PH;0;0;0;0;0;0;0;PH;0.008424597;0.008424597;0
22;12;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;112;1.12;43;0.734231852;F;0;2;0;PH;0;0;0;0;0;0;0;PH;0.016849194;0.016849194;0
22;13;2;0.693147181;0.5;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;91;0.91;36;1.080285762;F;0;1;0;PH;0;0;0;0;0;1;0;ID;0.917515286;0.008424597;0.909090689
22;14;2;0.245835972;0.125039855;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;61;0.61;43;0.399894134;M;13;181;0;AD;0;0;0;0;0;0;0;SM;5.464244669;5.464244669;0
22;15;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;65;0.65;47;0.316542753;M;0;5;0;AD;0;0;0;0;0;0;0;SM;0.042122986;0.042122986;0
22;16;0;0;1;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;94;0.94;46;0.491881452;M;0;0;0;AD;0;0;0;0;0;0;0;SM;0;0;0
22;17;0;0;1;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;46;0.46;42;0.326230537;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
22;18;1;0;0;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;84;0.84;44;0.509950552;F;0;1;0;ID;0;0;0;0;0;0;0;ID;0.008424597;0.008424597;0
22;19;0;0;1;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;59;0.59;42;0.418426124;M;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
22;20;0;0;1;17.3;7.1;358;2;0.12;6.5;47879.02199;44196.46983;13904;21941;6;75;0.75;41;0.576504408;M;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
23;1;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;66;0.66;37;0.714948901;M;0;0;0;PH;0;0;0;0;0;0;0;PH;0;0;0
23;2;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;90;0.9;39;0.81765061;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
23;3;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;84;0.84;39;0.763140569;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
23;4;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;67;0.67;36;0.795375231;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
23;5;2;0.132691421;0.057093426;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;74;0.74;36;0.878474136;F;33;1;0;PH;0;0;0;0;0;0;0;PH;10.00842115;10.00842115;0
23;6;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;107;1.07;40;0.893230191;M;0;1;0;PH;0;0;0;0;0;0;0;PH;0.008424597;0.008424597;0
23;7;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;83;0.83;37;0.899102405;M;0;0;0;PH;0;0;0;0;0;0;0;PH;0;0;0
23;8;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;83;0.83;38;0.822438677;M;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
23;9;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;75;0.75;35;0.978239143;M;0;2;0;SM;0;0;0;0;0;0;0;SM;0.016849194;0.016849194;0
23;10;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;82;0.82;37;0.888269846;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
23;11;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;46;0.46;31;0.90008132;M;0;10;0;PH;0;0;0;0;0;0;0;PH;0.084245972;0.084245972;0
23;12;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;50;0.5;35;0.652159429;F;0;1;0;PH;0;0;0;0;0;0;0;PH;0.008424597;0.008424597;0
23;13;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;55;0.55;32;0.967848389;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
23;14;0;0;1;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;71;0.71;37;0.769111696;M;0;0;0;PH;0;0;0;0;0;0;0;PH;0;0;0
23;15;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;23;0.23;31;0.45004066;F;3;0;0;AD;0;0;0;0;0;0;0;SM;0.909090596;0.909090596;0
23;16;1;0;0;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;68;0.68;40;0.567660308;F;1;0;0;AD;0;0;0;0;0;0;0;SM;0.303030199;0.303030199;0
23;17;NA;NA;NA;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;28;0.28;39;0.25438019;M;;0;0;SM;0;0;0;0;0;0;0;SM;;;0
23;18;NA;NA;NA;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;62;0.62;38;0.614351783;F;;1;0;SM;0;0;0;0;0;0;0;SM;;;0
23;19;NA;NA;NA;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;44;0.44;37;0.4766326;F;;0;0;SM;0;0;0;0;0;0;0;SM;;;0
23;20;NA;NA;NA;15.1;7.2;166;2;0.16;8;53511.25618;49989.625;19715;8318;7;63;0.63;36;0.747890143;M;;0;0;SM;0;0;0;0;0;0;0;SM;;;0
24;1;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;139;1.39;45;0.782793181;M;0;17;0;SM;0;0;0;0;0;0;0;SM;0.143218152;0.143218152;0
24;2;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;123;1.23;44;0.746713309;F;0;77;0;ID;0;0;0;0;0;0;0;ID;0.648693983;0.648693983;0
24;3;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;113;1.13;44;0.68600491;F;0;161;0;PH;0;0;0;0;0;0;0;PH;1.356360145;1.356360145;1.428571218
24;4;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;135;1.35;46;0.706425489;F;0;24;0;ID;0;0;0;0;0;0;0;ID;0.202190332;0.202190332;0
24;5;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;134;1.34;46;0.701192708;M;0;5;0;SM;0;0;0;0;0;0;0;SM;0.042122986;0.042122986;0
24;6;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;124;1.24;43;0.81289955;F;0;81;0;PH;0;0;0;0;0;0;0;PH;0.682392371;0.682392371;2.337661906
24;7;3;0.062933006;0.01985;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;105;1.05;41;0.807106172;F;1;198;0;PH;1;0;0;0;0;0;0;PH;3.399671657;1.971100439;0
24;8;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;154;1.54;45;0.867267266;M;0;102;0;SM;0;0;0;0;0;0;0;SM;0.859308912;0.859308912;0
24;9;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;100;1;40;0.834794571;M;0;120;0;SM;0;0;0;0;0;0;0;SM;1.010951661;1.010951661;0
24;10;3;0.73562194;0.40625;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;170;1.7;47;0.827881047;M;0;6;0;SM;1;0;0;0;0;1;0;SM;2.388209489;0.050547583;0
24;11;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;140;1.4;40;1.168712399;M;0;8;0;ID;0;0;0;0;0;0;0;ID;0.067396777;0.067396777;0
24;12;1;0;0;22.9;8;740;2;0.58;1.9;37413.39053;35027.42509;461;37125;5;134;1.34;42;0.950323738;M;0;2;0;ID;0;0;0;0;0;0;0;ID;0.016849194;0.016849194;0
26;1;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;90;0.9;36;1.06841449;M;0;4;0;SM;0;0;0;0;0;0;0;SM;0.033698389;0.033698389;0
26;2;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;28;0.28;25;1.124318299;M;0;8;0;SM;0;0;0;0;0;0;0;SM;0.067396777;0.067396777;0
26;3;2;0.202273002;0.097304405;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;14;0.14;22;0.861774172;F;4;74;0;SM;0;0;0;0;0;0;0;SM;1.835540985;1.835540985;0
26;4;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;54;0.54;31;1.056617201;M;0;47;0;SM;0;0;0;0;0;0;0;SM;0.395956067;0.395956067;0
26;5;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;63;0.63;31;1.232720068;F;0;13;0;SM;0;0;0;0;0;0;0;SM;0.109519763;0.109519763;0.909090689
26;6;2;0.056001534;0.0198;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;36;0.36;28;0.989808776;M;1;99;0;SM;0;0;0;0;0;0;0;SM;1.137065319;1.137065319;0
26;7;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;27;0.27;26;0.950979247;F;0;190;0;SM;0;0;0;0;0;0;0;SM;1.600673463;1.600673463;0
26;9;2;0.693147181;0.5;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;77;0.77;34;1.106486939;F;1;0;1;SM;0;0;0;0;0;0;0;SM;2.803030755;2.803030755;0
26;11;3;0.228374661;0.099659735;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;29;0.29;30;0.633158223;M;5;109;0;ID;0;0;0;0;0;1;0;ID;3.342522773;2.433432085;0
26;12;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;33;0.33;33;0.523959065;M;0;102;0;ID;0;0;0;0;0;0;0;ID;0.859308912;0.859308912;0
26;13;2;0.070054281;0.025969529;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;37;0.37;29;0.90473179;M;1;75;0;ID;0;0;0;0;0;0;0;ID;0.934874987;0.934874987;0
26;14;2;0.295439192;0.15879017;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;33;0.33;32;0.580709033;M;2;21;0;ID;0;0;0;0;0;0;0;ID;0.782976938;0.782976938;0
26;15;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;31;0.31;32;0.545514546;M;0;141;0;ID;0;0;0;0;0;0;0;ID;1.187868202;1.187868202;0
26;16;2;0.079487003;0.030295858;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;21;0.21;28;0.577388453;M;1;64;0;ID;0;0;0;0;0;0;0;ID;0.842204418;0.842204418;0
26;17;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;144;1.44;42;1.02124342;M;0;142;0;ID;0;0;0;0;0;0;0;ID;1.196292799;1.196292799;0
26;18;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;37;0.37;32;0.651098007;F;0;24;0;ID;0;0;0;0;0;0;0;ID;0.202190332;0.202190332;0
26;19;2;0.206192051;0.099722992;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;130;1.3;35;1.695614515;M;1;18;0;ID;0;0;0;0;0;0;0;ID;0.454672948;0.454672948;0
26;20;2;0.128318706;0.054751041;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;59;0.59;45;0.332264732;M;2;69;0;ID;0;0;0;0;0;0;0;ID;1.187357602;1.187357602;0
28;1;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;156;1.56;47;0.759702608;F;0;22;0;KM;0;0;0;0;0;0;0;KM;0.185341138;0.185341138;0
28;2;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;159;1.59;45;0.895425294;M;0;9;0;KM;0;0;0;0;0;0;0;KM;0.075821375;0.075821375;0
28;3;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;131;1.31;43;0.858789041;M;0;6;0;KM;0;0;0;0;0;0;0;KM;0.050547583;0.050547583;0
28;5;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;72;0.72;36;0.854731592;F;0;2;0;KM;0;0;0;0;0;0;0;KM;0.016849194;0.016849194;0
28;6;0;0;1;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;120;1.2;39;1.090200813;M;0;0;0;KM;0;0;0;0;0;0;0;KM;0;0;0
28;7;2;0.673011667;0.48;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;132;1.32;44;0.801350868;F;0;3;2;KM;0;0;0;0;0;0;0;KM;5.025274905;5.025274905;0
28;8;0;0;1;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;100;1;41;0.768672545;F;0;0;0;KM;0;0;0;0;0;0;0;KM;0;0;0
28;9;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;38;0.38;27;1.179819295;F;0;2;0;KM;0;0;0;0;0;0;0;KM;0.016849194;0.016849194;0
28;10;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;68;0.68;33;1.079673224;M;0;4;0;KM;0;0;0;0;0;0;0;KM;0.033698389;0.033698389;0
28;11;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;80;0.8;43;0.524451323;F;0;62;0;SM;0;0;0;0;0;0;0;SM;0.522325025;0.522325025;0
28;12;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;115;1.15;44;0.698146589;F;0;163;0;SM;0;0;0;0;0;0;0;SM;1.37320934;1.37320934;0
