"","vmm","year","T_av","pH_av","O2_av","O2_sat_av","con_av","Cl_av","BOC_av","COD_av","KjN_av","NH4_av","NO3_av","NO2_av","Nt_av","Pt_av","oPO4_av","SO4_av","SM_av","T_max","pH_max","O2_max","O2_sat_max","con_max","Cl_max","BOC_max","COD_max","KjN_max","NH4_max","NO3_max","NO2_max","Nt_max","Pt_max","oPO4_max","SO4_max","SM_max","T_min","pH_min","O2_min","O2_sat_min","con_min","Cl_min","BOC_min","COD_min","KjN_min","NH4_min","NO3_min","NO2_min","Nt_min","Pt_min","oPO4_min","SO4_min","SM_min","T","pH","O2","O2_sat","con","Cl","BOC","COD","KjN","NH4","NO3","NO2","Nt","Pt","oPO4","SO4","SM","site","updist","netcen","updist2","Updist3"
"con_min",-0.051224472072544,-0.271355005449344,-0.118511429056449,0.572171511596627,0.490594070331048,0.483757915933408,0.709715917579217,-0.289603111993003,-0.00894516249957821,-0.529636663725892,-0.522959854040738,-0.472954791229789,0.112667996058883,0.0477389802078045,-0.146382342403871,-0.560921138204235,0.0548954403320997,0.347755378044816,0.0152614055667119,-0.151693677929705,0.488127205110418,0.540261777863786,0.472867594006357,0.305445060223807,-0.387006019785987,-0.0238594795759692,-0.497700276221122,-0.491228433710092,-0.439336601297578,-0.0632294435560994,0.044848893342434,-0.203127514556584,-0.548366911117388,0.0497488804184249,0.419911318528415,-0.0180992698793527,-0.0356186912836197,0.551386507165167,0.249461994166642,0.277766490090711,1,-0.093966851710885,0.0242238291145902,-0.529106388037625,-0.338763949883884,-0.395406097570421,0.457473195677896,0.0606417504542403,-0.025681983631403,-0.445248892147366,0.0586425950971595,0.508723731983562,0.0706592975905036,0.201027407514981,0.502488096265552,0.159837740123858,0.280156169299684,0.435326662125441,-0.289042398445664,0.0222927552510143,-0.390086992481083,-0.335925446838505,-0.344739730075341,0.266403288239975,0.0221446657468369,-0.0729831475506135,-0.367754311707791,0.0576139648447083,0.297475850104805,0.0646607685892311,0.00143740497752612,0.392017637277479,0.223287841214065,0.352045799257966,0.0201128509213584
"Cl_min",0.00249389845785819,-0.227133692378342,0.330813562757277,0.197267947322666,-0.212285282680882,-0.123856845981464,0.0902287458356357,0.941320116203387,-0.0502537992018188,0.173729555695118,0.432822718077946,0.436019525094902,0.492764698351935,-0.0139606641808964,0.570296899451353,0.573356588566798,-0.0394313490549843,0.305392095744931,-0.118117000674675,0.147282250249668,0.176383011299629,-0.330147035290628,-0.118180467508097,0.553135285784345,0.769779121111084,-0.0637873615859821,-0.0496346223993454,0.617183882955221,0.51706785451314,0.628863486399064,-0.0247110038965641,0.510268752270715,0.297577399315151,-0.0374466154235543,0.143169128542101,-0.127199469986541,0.330169425172508,0.217985381976544,-0.0242912855754194,-0.0230683035938492,-0.093966851710885,1,-0.0706023670279206,0.151701393146056,-0.150247020589561,0.129176841099409,-0.0221845705699176,-0.0351510975126635,0.491395407365179,0.528580147896905,-0.0448649626874656,0.371367390750065,0.0487528888943937,0.168656839896818,0.292814290191867,-0.132747299483953,-0.0685266085721421,0.446270858048011,0.664541724275963,0.0136978205923369,0.420752379606361,0.759046983153683,0.68516005715017,-0.114125336048,-0.0441528107701266,0.525487944624697,0.795810849109408,-0.0381188192520847,0.108848066769708,0.060438553223816,-0.00826111766291766,-0.0895936035883176,0.200435835613155,-0.103981756084834,-0.212263093751071
"BOC_min",0.0111716613597453,0.0768180080724677,-0.386944941887461,0.0280957015378822,-0.129788271322141,-0.222808450365138,0.0508542170753842,-0.0460133314477177,0.954920002628684,-0.30456399013157,0.00711711097829124,0.482355539220968,-0.274654681950624,0.934734100955746,-0.250812819537468,-0.008336179884437,0.933425091839256,0.791714527578588,-0.0826016866771051,-0.113242049157591,-0.0710812698612829,-0.048751817293032,-0.14796720132033,0.205002826384577,-0.0740576176422926,0.813291350364098,-0.269848405912748,-0.00225275444336787,0.248624057774862,-0.213867144746453,0.930049955583897,-0.293105040436216,-0.0646333053727449,0.935173290573109,0.767297074890537,-0.17159847252281,-0.0838097325302831,0.0550510765149789,-0.13528867454843,-0.102511223731749,0.0242238291145902,-0.0706023670279206,1,-0.267698839799866,-0.139001164640067,0.752680639210567,-0.293675618253995,0.933094038543348,-0.262944814601622,0.0444974345895421,0.93213244904628,0.765049470283366,0.0805435098347778,-0.310563003137533,0.0442298977672138,-0.049027070938491,-0.160141055697054,0.211388220250759,-0.0718437649691023,0.920057146131655,-0.191580761677442,-0.00137883025957846,0.210973921202537,-0.281961130854264,0.92303647137112,-0.274485828788184,-0.0248324340441181,0.931549652473959,0.720981280328482,0.0209019160112226,-0.305731004458134,0.215394212271886,-0.0720625299481765,0.421027907778475,0.371283678718707
"COD_min",-0.160216034192288,0.325216179567702,0.258494013815358,-0.326002407027166,-0.577437118796895,-0.548598545911694,-0.385449082749583,0.214394348809998,-0.154004997777841,0.773636153792874,0.621682825271158,0.412412201676375,-0.197548079721177,-0.30980163083511,0.126523535810479,0.675046078367514,-0.310833976348437,-0.179955331093257,0.177236129904995,0.251207645401518,-0.0798437328653943,-0.298404348147253,-0.20059291375389,-0.0990466680970704,0.132882283535394,0.00361292598959542,0.588985467088491,0.539385419388789,0.419878849742657,-0.038107047802779,-0.293225818038971,0.178852613726374,0.661222767153082,-0.303574194889736,-0.285341580090705,0.0618176129094457,0.107545379508304,-0.391423997874992,-0.513923575822143,-0.527490507064925,-0.529106388037625,0.151701393146056,-0.267698839799866,1,0.441267406844748,0.23255299715169,-0.373557845916749,-0.323616950767993,0.0661192952374501,0.609612930110541,-0.314998040098784,-0.217756595650848,0.193308905957766,-0.128405034998979,-0.320940183438581,-0.189364635595384,-0.274158106362502,-0.0578936473165997,0.019337868444132,-0.361579445333758,0.521796465829221,0.237731524893156,0.231783606399805,-0.266844314089493,-0.288227835521027,0.0239369477413914,0.453121630618952,-0.314697647876563,-0.224268606991401,0.208681161788833,0.113706797119936,-0.263342528230704,-0.258146891300571,-0.307703660755339,-0.0932600195016854
"KjN_min",-0.13191614276546,0.377440936409007,-0.0187177586639441,-0.0793182327889481,-0.214249118613654,-0.230813000206427,-0.0782775098818543,-0.076189368737242,-0.143019180351279,0.229726001153996,0.522916319873969,0.307466411300509,-0.0669902292513398,-0.323209674937459,0.204988427432016,0.374730508997254,-0.329232051686659,0.128275329462134,0.226432708927584,-0.039919303656538,-0.0565577578185162,-0.0471633307078821,-0.119073500368751,0.0198863354792992,-0.0684755294654898,-0.045672548221174,0.259776305409631,0.241618199764174,0.212501948543901,-0.0569302080384374,-0.315625497749735,0.184795359394225,0.42226075287262,-0.323838121217614,-0.00609906292996502,0.205137384931947,-0.0159232339950214,-0.0530979307632685,-0.171652220676338,-0.166671913782791,-0.338763949883884,-0.150247020589561,-0.139001164640067,0.441267406844748,1,0.370956820149266,0.0363231337578511,-0.327701749432772,0.236817560640408,0.443572509882117,-0.331087799090467,0.167488718064435,0.0431780957676752,-0.198875621078405,-0.126463172853967,0.108649716104864,0.0419810003850905,0.0127061635950397,-0.0566673314017964,-0.348706897261496,0.0130722331894713,-0.110986289725944,-0.0869221048344272,0.183625341622246,-0.321938349897788,0.107268875552092,-0.0292264819018036,-0.334930701133899,0.235428196561937,0.0197053246832771,0.0496628921611369,-0.114115908179941,-0.00393101869950455,-0.0320325097148568,-0.0849718433182917
"NH4_min",-0.0562487853648042,0.252655130664235,0.0136511954600123,-0.12419746449833,-0.497376931515942,-0.517123338337792,-0.179497112734867,0.172059247952374,0.736293146468093,0.0991161433519152,0.557391411641101,0.792976283620583,-0.161634889252882,0.586749607641518,0.13280815126992,0.49611805498891,0.579101497412191,0.222499390384431,0.0446255391991002,0.0367102281432784,-0.152987583621096,-0.391773957204321,-0.379149078788466,0.183127454793166,0.138551826588512,0.667333204910913,0.106142912069287,0.394912307889051,0.597239287205663,-0.023806746623504,0.584177089694338,0.161163648561639,0.370190861164096,0.583131745043582,0.02657078284346,-0.0484200884850715,0.105807373338934,-0.0697703397324761,-0.316113673091198,-0.310571135882593,-0.395406097570421,0.129176841099409,0.752680639210567,0.23255299715169,0.370956820149266,1,-0.269357234931047,0.581704168572665,0.12237026690866,0.569398041752387,0.575843285389647,0.176946904865,0.153303687806226,-0.138839996491801,-0.0972336197408127,-0.18664255945824,-0.248252022831205,0.150474215169029,0.10761980177213,0.645495751346937,0.0390390590436628,0.163780798051269,0.338314050154855,-0.144439467919756,0.590502838515941,0.0107351334707619,0.252053434116735,0.574305904640365,0.178309094968422,0.00139599899944689,-0.311425591776525,-0.0322611642621079,-0.0931320844000552,0.0496042479805598,-0.0114008502832754
"NO3_min",-0.0214186741895358,-0.158105045785314,-0.0640303675492409,0.330317903462287,0.392326271928616,0.413622467517639,0.462215906049893,-0.0998425327094482,-0.379971376290872,-0.462677160721884,-0.238544850552185,-0.310970065633454,0.649393198430037,-0.1755281661817,0.451409807259119,-0.268601097287707,-0.212763049195577,0.189257245802794,0.185410505583546,-0.182847949693764,0.139721471986956,0.0923722102931986,0.109509767912539,0.198373333919903,-0.10913258038066,-0.435158761208614,-0.396510960960949,-0.320896921552975,-0.333729660064274,0.331723651816533,-0.16932238327298,0.224686113329595,-0.307093087491587,-0.21739942479662,0.191172350247624,0.227293253722451,0.0581779589176509,0.404341729427188,0.402200440644318,0.385635071407427,0.457473195677896,-0.0221845705699176,-0.293675618253995,-0.373557845916749,0.0363231337578511,-0.269357234931047,1,-0.179895725660848,0.680079315654929,-0.0952329557480788,-0.209612407832355,0.336353022732538,0.144414604566866,-0.0522501229433553,0.294451133899143,0.330576144073744,0.357791249975925,0.155200028225074,0.0799591920374698,-0.19661022813904,-0.367400146864174,-0.272470243231861,-0.297281372793151,0.756321670326305,-0.187195071961111,0.447392570223203,-0.280148827851389,-0.212824395761651,0.322265265764526,-0.0883725825673327,-0.17448891884263,0.130784560854311,0.124604868942201,-0.0142267721376157,-0.129024082856322
"NO2_min",-0.0286088480452567,0.00707205911801232,-0.238906065087957,-0.00320447872512867,-0.118597525729483,-0.176995785177895,0.0270892996115018,-0.0363554250489099,0.896886525694372,-0.356401362644651,-0.145662694725417,0.325485926727014,-0.218268485560362,0.997868277242341,-0.255505451459255,-0.12410509307428,0.998628852705024,0.341847946384606,-0.0386815077132711,-0.0457104139882716,-0.0601201213994388,-0.125933055540299,-0.153412256599589,0.0680170505350872,-0.0145412775235201,0.736616880611369,-0.271978267005575,-0.100553049252608,0.165680352909077,-0.207085759400127,0.99343530067714,-0.271564483768808,-0.136830100724147,0.998208165612848,0.222234102683122,-0.078201838833544,-0.00925104785849708,0.013704718582519,-0.0836764703617914,-0.066898456121299,0.0606417504542403,-0.0351510975126635,0.933094038543348,-0.323616950767993,-0.327701749432772,0.581704168572665,-0.179895725660848,1,-0.23335135309959,-0.086737032934798,0.998731884842773,0.41990244771702,0.0857026867097136,-0.189871678442815,0.0208412820181401,-0.0832084415416575,-0.147028883451822,0.0720148163457004,-0.00615474413194243,0.941020465135291,-0.225157971420231,-0.0285256334645288,0.17112192355722,-0.218748470601483,0.994827687315452,-0.262208457026374,-0.0661484890398048,0.998621144418446,0.264620243965961,-0.0447912807082412,-0.269881553627952,0.0820455199538736,-0.106194766655378,0.159874197663002,0.141796287144824
"Nt_min",0.0203523529236639,-0.229460867316569,0.130388784215425,0.117205846916309,-0.0622359694246622,-0.0108071777571339,0.0883764561900875,0.459756579604347,-0.334624575234711,0.0373790542509745,0.443554648147705,0.331915773537438,0.87391418958311,-0.202786980195774,0.92123021434317,0.415253258476804,-0.258273845117136,0.255238627345957,0.136013364367424,-0.0979689685070443,-0.0388669260168087,-0.356036885991738,-0.197905659765865,0.313015514831582,0.316455452172099,-0.368314527725513,-0.0943775554852648,0.413126096630084,0.319958561232669,0.782162201536433,-0.198975007204055,0.70779246097131,0.153834595704001,-0.258395285958737,0.118136811509544,0.141400381950349,0.266571313171259,0.198942135901518,0.144854966002563,0.121919691343233,-0.025681983631403,0.491395407365179,-0.262944814601622,0.0661192952374501,0.236817560640408,0.12237026690866,0.680079315654929,-0.23335135309959,1,0.504761113371973,-0.261148970987859,0.293622703928912,0.204260209807471,-0.109313758296859,0.16028130512668,0.131603067220596,0.118738469031812,0.290718527584468,0.362885771937911,-0.207929876169466,0.202317163836946,0.364736216557672,0.329140827321972,0.574382703462827,-0.235812220440699,0.82271629440313,0.372822755677502,-0.259801603606611,0.302525253085687,0.0149656102072301,-0.251451608806455,-0.0304707198693991,0.0747061844652467,-0.173310636386761,-0.224738079474954
"Pt_min",-0.106834212389227,0.0676555101079568,0.176292595789976,-0.0835743158831955,-0.541248248171906,-0.5185848541951,-0.143052538193979,0.577707430289813,0.0830473135774696,0.518032594272445,0.792026090947645,0.711390902165243,0.220610016898072,-0.0646608799679782,0.539121493678282,0.920088368674184,-0.0908142183946934,0.123053449300191,0.311909489623808,0.205111259603923,-0.00771950407452902,-0.545246608685065,-0.383002082420931,0.377726047156566,0.454132214775203,0.124609271363985,0.341459119495902,0.695376340116497,0.647458673410854,0.347625761824938,-0.0526244685007661,0.469611390074871,0.696946483456439,-0.086058116556621,-0.111249840658948,0.211102237268557,0.214137623737701,-0.058758426316998,-0.347676317247779,-0.360863882688301,-0.445248892147366,0.528580147896905,0.0444974345895421,0.609612930110541,0.443572509882117,0.569398041752387,-0.0952329557480788,-0.086737032934798,0.504761113371973,1,-0.0959842380559254,0.147661718104601,0.352510248590711,-0.089052665416601,0.0240839114134387,-0.163379204766247,-0.211435717292392,0.35131582543636,0.421868695234296,0.00229012580617612,0.456550681614836,0.457196224485677,0.511692369417689,0.0110494099689374,-0.0571002652236501,0.432591283848952,0.682398342477837,-0.0952202207051448,0.102079459726137,0.225761466533788,-0.0862913201513957,-0.189965920554322,-0.135830092428945,-0.167163240276255,-0.037228482397818
"oPO4_min",-0.0177375854242635,0.000801091704128171,-0.245005633720817,-0.0207190370374699,-0.130499239355562,-0.191031194586531,0.0142970331981886,-0.0440863598029753,0.901473388672389,-0.340615584635955,-0.145554787283123,0.323684591978198,-0.23990811844804,0.996464395519259,-0.274402198848619,-0.122762820988839,0.99995885184345,0.257619692255785,-0.0479370704782415,-0.0416135326820285,-0.0672167375203352,-0.126175214176292,-0.154677456964831,0.0540499310833514,-0.0255279955234077,0.746446860672172,-0.252020547067759,-0.0959463343445677,0.167659115310848,-0.218265994136564,0.992235750199681,-0.280029374756445,-0.125197856374636,0.999740044275882,0.00535148066899286,-0.0842941926532589,-0.0183547126691998,-0.00654499257824442,-0.0969076230811057,-0.0803946773253916,0.0586425950971595,-0.0448649626874656,0.93213244904628,-0.314998040098784,-0.331087799090467,0.575843285389647,-0.209612407832355,0.998731884842773,-0.261148970987859,-0.0959842380559254,1,0.308679447535759,0.070832108859354,-0.191503005817471,0.00376883331182227,-0.0932726452422717,-0.159391043035151,0.0703431775869047,-0.0242327697550079,0.940864617854914,-0.218482729794961,-0.0253499221450408,0.17375048986495,-0.238768735476261,0.994297345627234,-0.277135629210494,-0.0699204164529895,0.999934287824544,0.170456464546774,-0.0510079482204529,-0.265472616560595,0.0823423788433706,-0.108373156794625,0.163469004915617,0.139949701140352
"SO4_min",-0.0227935629583772,-0.0578761226125282,0.220055614326974,0.691726246638992,0.346774543240579,0.399014010267871,0.676462069926391,0.270541078816615,0.416660600140721,-0.377395765015254,0.00352720237388902,-0.0293879029149298,0.229333203808573,0.0929548193838012,0.173880784278211,-0.0254552519810006,0.185312171243932,0.858546093785031,-0.0880418356500534,0.129539613880715,0.52408316281887,0.299776434193742,0.34306338776595,0.754608392965691,0.214109470966298,0.219188230177457,-0.505237890097353,-0.0863535086791216,-0.0999673762288605,0.171232843732908,-0.12358681729294,0.0761918111760758,-0.203381059386706,0.0865570368279941,0.649068834783633,-0.107258090550856,0.0830235031445462,0.654356549059621,0.245261120683272,0.305991310023555,0.508723731983562,0.371367390750065,0.765049470283366,-0.217756595650848,0.167488718064435,0.176946904865,0.336353022732538,0.41990244771702,0.293622703928912,0.147661718104601,0.308679447535759,1,0.0663745646623942,0.153086657621786,0.644556366633395,0.31287597068518,0.442424475367943,0.676506139449856,0.28846227213716,0.181151618351726,-0.0746120812568107,-0.0584884526700755,-0.093365146911637,0.276586412728457,-0.290952709714294,0.172421827161754,0.0552407933891807,0.117312287994574,0.738747556082235,0.11247191409481,0.0223713137946008,0.325630415573242,0.386542195869339,0.145696150124681,0.0705288813327353
"SM_min",-0.620658573693311,-0.031755655933891,-0.043038792954447,-0.0278699446068964,-0.125480255357663,-0.145917638897289,-0.0629820503352728,-0.0122760927194916,0.0475215839892879,0.195663136780248,0.0817397968595304,0.12876310689212,0.0668786682547487,0.0903506825051471,0.104153793819801,0.197366380543225,0.0703358810522744,-0.0611256423627659,0.671889073860011,-0.0723609428945271,-0.0740784864043069,-0.265068064154075,-0.261639964648804,-0.00228118333246087,-0.102032282544854,0.0272655248225102,0.0817785445325789,0.053245466866364,0.0973788303792765,0.0165174491222598,0.0988357995861267,0.0050710380477619,0.0516363367394229,0.0676645909530212,-0.234582953567363,0.394924364116292,0.0711414994229217,-0.0336175419551634,-0.0462006655199298,-0.0475010650108093,0.0706592975905036,0.0487528888943937,0.0805435098347778,0.193308905957766,0.0431780957676752,0.153303687806226,0.144414604566866,0.0857026867097136,0.204260209807471,0.352510248590711,0.070832108859354,0.0663745646623942,1,0.0152390620476178,0.0310183363060754,-0.0487956594148437,-0.0252906194377434,0.0880198774053087,-0.0940305321125182,-0.00625935189927068,0.096704061478345,0.0168160667677718,0.0829787893593674,0.00520250740914897,0.0845137733793001,0.0438283280986726,0.128556074388694,0.0698013926358409,-0.0950337682138631,0.302183145255958,0.024278297301192,-0.112119981136188,-0.196407780791609,-0.0473793530818645,-0.118106433051993
"T",-0.117768317967375,0.0424105609985432,0.490949526498933,0.130314780681386,0.0660325916966721,0.189948574043163,0.101285103132726,0.0778993279795173,-0.343117319124322,-0.048120973629787,-0.0594924848342283,-0.0290708178203758,-0.0636032313557986,-0.192173319734131,-0.0442037603856693,-0.0944126310938498,-0.193425025119054,0.138241062316583,-0.0367013253286619,0.227971104245394,0.131594484847281,0.189017006391609,0.230968801122073,0.106174975241038,-0.0137465862336264,-0.346427343333838,0.0342194566833528,-0.023762713255562,0.0820513297283366,-0.000708362958452595,-0.185325104831139,0.119875203144974,-0.139546480387061,-0.199680072135324,0.22718686547354,0.0231990059313036,0.132513684784382,0.173909982347593,0.0754019430780073,0.0806604250198041,0.201027407514981,0.168656839896818,-0.310563003137533,-0.128405034998979,-0.198875621078405,-0.138839996491801,-0.0522501229433553,-0.189871678442815,-0.109313758296859,-0.089052665416601,-0.191503005817471,0.153086657621786,0.0152390620476178,1,0.191524459839181,-0.461791570454845,-0.118906887316068,0.1692505673124,0.00134060189334274,-0.289143127050864,-0.163593236562175,0.102970961287992,0.0254912101705939,-0.100205157813643,-0.170246816004677,0.0132417243133949,0.156756475439808,-0.189562615431043,-0.122313584799407,-0.153566711812491,0.0281286000504726,0.0209295199194616,0.064821812118993,0.106064901087369,-0.134701950854767
"pH",-0.0320541515610252,-0.288786022754165,0.0663501789405812,0.929537006139085,0.39218682247276,0.414160167276152,0.816938488775028,0.272507953232835,0.0327051700548176,-0.428418048829007,-0.159567136845344,-0.181750342592679,0.243660152503046,0.0145300903367383,0.125462796530892,-0.0853872412576414,0.0038163709395846,0.66103183295991,-0.0509785046078183,0.107020586003885,0.834271106309969,0.350480840611862,0.307720652187438,0.825672788353248,0.294868593312308,0.0542060966814186,-0.415141364388035,-0.163789504961384,-0.173830385267182,0.117667568623245,0.00821670366318785,-0.011446616890203,-0.133483680019375,0.00334344661375089,0.624344883042927,0.00781050638740558,-0.0622151754893273,0.87631535710068,0.22926953373067,0.318734444706423,0.502488096265552,0.292814290191867,0.0442298977672138,-0.320940183438581,-0.126463172853967,-0.0972336197408127,0.294451133899143,0.0208412820181401,0.16028130512668,0.0240839114134387,0.00376883331182227,0.644556366633395,0.0310183363060754,0.191524459839181,1,0.403596689207261,0.547166108745445,0.634450326951308,0.280095603420636,-0.082734102042313,-0.232791337000416,-0.161378410067805,-0.19345683929571,0.316061109803095,-0.00413468280693798,0.121360446874929,-0.0266439685706255,0.00384268633747407,0.629558967094701,0.0228482288774107,0.14602484253864,0.231112383535377,0.395306205397357,0.333196134716281,0.123691617126734
"O2",0.201776517371309,-0.144289861224653,-0.352974294445645,0.436469868339993,0.607950923149525,0.522314784013136,0.344908512222112,-0.106747825281534,-0.0990034265739534,-0.231605335143353,-0.317297099408328,-0.428991542061153,0.19319660642171,-0.097274063313782,-0.0026764945052972,-0.245490706714081,-0.0945113576515973,0.277586776273819,-0.000352656770796085,-0.285003305887092,0.311879124851187,0.160130690466104,-0.0219059140816063,0.222869431776693,0.00415117202369522,-0.100404379864205,-0.232608972278535,-0.368943446857437,-0.49534804007479,0.0273176211638921,-0.112080776190507,-0.206874622660293,-0.234432883457611,-0.0946363989562346,0.2164394731098,0.0107530900858998,-0.247090055148213,0.414605885848085,0.555849792292515,0.599508681716577,0.159837740123858,-0.132747299483953,-0.049027070938491,-0.189364635595384,0.108649716104864,-0.18664255945824,0.330576144073744,-0.0832084415416575,0.131603067220596,-0.163379204766247,-0.0932726452422717,0.31287597068518,-0.0487956594148437,-0.461791570454845,0.403596689207261,1,0.931207508653684,0.0469873052154902,-0.0206388927661517,-0.206162366563661,-0.177480177382408,-0.447324628604666,-0.51489707957739,0.37076269211172,-0.122317706238326,-0.0747372917796341,-0.442340819827885,-0.0972273922762769,0.483873345335195,0.129197677156546,-0.0694481940052273,0.393243834692127,0.326637440197818,0.299006198983245,-0.0254998657173495
"O2_sat",0.179533702392202,-0.140024050880889,-0.178308080118997,0.568591101298664,0.70587892830744,0.668204758007107,0.440549532207746,-0.084029031609972,-0.245475429967287,-0.297409504663996,-0.358644729926802,-0.477260383491516,0.206373204151451,-0.163880974068478,-0.00539882054716938,-0.312794941941788,-0.161415493305987,0.393344890145442,-0.01991269726831,-0.228192544550032,0.425769484361246,0.264494965182923,0.0964481403706611,0.312009377498276,-0.011515712050854,-0.256884757561939,-0.281806406591419,-0.405096659014925,-0.514706672162132,0.0436066569327841,-0.179504566916593,-0.185383501196184,-0.332871840658848,-0.164066637553158,0.341823541430471,0.0158821391964735,-0.181545182251996,0.556671448289738,0.646593018295856,0.703769535081021,0.280156169299684,-0.0685266085721421,-0.160141055697054,-0.274158106362502,0.0419810003850905,-0.248252022831205,0.357791249975925,-0.147028883451822,0.118738469031812,-0.211435717292392,-0.159391043035151,0.442424475367943,-0.0252906194377434,-0.118906887316068,0.547166108745445,0.931207508653684,1,0.149353869802365,-0.028338935015571,-0.352864205124711,-0.25366788402738,-0.442943703976069,-0.556073792422434,0.389167213677771,-0.186700406035068,-0.059972115668382,-0.424137213311306,-0.162939213814395,0.517963212601938,0.0758744616170796,-0.0539567318557152,0.442169559585207,0.397083893664826,0.358428854415194,-0.0839934390026037
"con",0.0409248993458345,-0.315519768201267,-0.0082079406444243,0.573053594418612,0.0645379698292009,0.0772813661005898,0.618466866932961,0.370462856690197,0.213693601349828,-0.190884941907111,0.174483250630995,0.158708107746929,0.287373035751611,0.0779796131492552,0.29098991112272,0.253899645773652,0.0721409437799782,0.678036015567127,0.0418318993502825,0.0674357044215856,0.54401355224976,0.0207522014315793,0.061637035416013,0.785300269849538,0.155665648058492,0.22671503015879,-0.269217352219811,0.161629704498469,0.118710766112198,0.269084635495252,0.0789075210646011,0.162215296531041,0.109473312941268,0.0723523648857488,0.513355051786707,0.0989198235064441,0.113148359070343,0.566550292619609,0.0727641863659592,0.115816491906889,0.435326662125441,0.446270858048011,0.211388220250759,-0.0578936473165997,0.0127061635950397,0.150474215169029,0.155200028225074,0.0720148163457004,0.290718527584468,0.35131582543636,0.0703431775869047,0.676506139449856,0.0880198774053087,0.1692505673124,0.634450326951308,0.0469873052154902,0.149353869802365,1,0.0551013580801202,0.13652709615597,0.0266416342827567,0.13394735841323,0.155471637966439,0.237316212745318,0.0638268805526627,0.313027450883446,0.327095950606054,0.0721417860821581,0.655813721970835,0.0848837286869441,0.0708839403697776,0.250096368573815,0.32918006275986,0.257524331475696,-0.0628752504380133
"Cl",0.15016685115193,-0.0772979305922062,0.338733750605483,0.171729291377493,-0.128385797820658,-0.0324373358678658,0.12247227408533,0.75412329873183,-0.0696260797245064,-0.0130758741436607,0.241863818009939,0.267992822597199,0.394076828576342,0.011068015643586,0.4147820386602,0.406165527379358,-0.0211651995770508,0.253573132848357,-0.103134293768178,0.309851241786488,0.140864782967729,-0.287287515704247,-0.0398447701757116,0.477612865919302,0.828568601755005,-0.103716139162965,-0.109168913901151,0.334768599362692,0.281963022860477,0.404319573423313,0.00702321996433037,0.305784338453418,0.254076454877312,-0.0198269850519793,0.0689891703197915,-0.0187047746903681,0.238339303799899,0.194980784035434,-0.0137097978075591,-0.00648974238151868,-0.289042398445664,0.664541724275963,-0.0718437649691023,0.019337868444132,-0.0566673314017964,0.10761980177213,0.0799591920374698,-0.00615474413194243,0.362885771937911,0.421868695234296,-0.0242327697550079,0.28846227213716,-0.0940305321125182,0.00134060189334274,0.280095603420636,-0.0206388927661517,-0.028338935015571,0.0551013580801202,1,0.0460292795588636,0.204893046354515,0.453856689836265,0.423592856703305,0.0736997905614937,0.0126966598258971,0.4339684317293,0.488146339230619,-0.0214202057493799,0.176747482136562,-0.0743257315598188,-0.0454614104627811,-0.262237448922514,0.0473082404893705,-0.252539393889588,0.130132318173494
"BOC",0.0750617838540362,0.0448146042665857,-0.347105367339081,-0.17266149159189,-0.190066314576611,-0.263478984802887,-0.0373500198910466,0.00576241965830166,0.891627736419978,-0.301626373873178,-0.0705815656548668,0.444317118543802,-0.159589675879782,0.944005107981706,-0.190444433152437,-0.0333043302174774,0.941341046115432,0.30339051419709,-0.0877447060381446,-0.00918528780952663,-0.31052892408383,-0.204883197737004,-0.277367942733805,0.107720280266857,-0.0430054508562731,0.716044562023396,-0.183137637412013,-0.0123370677034654,0.274718025050256,-0.121638581459102,0.945278999152882,-0.194336611398249,-0.0732242262895203,0.941246857787988,0.235552728738964,-0.0811301097386233,-0.149326670969171,-0.0966664150754724,-0.135443866648316,-0.123641929874502,0.0222927552510143,0.0136978205923369,0.920057146131655,-0.361579445333758,-0.348706897261496,0.645495751346937,-0.19661022813904,0.941020465135291,-0.207929876169466,0.00229012580617612,0.940864617854914,0.181151618351726,-0.00625935189927068,-0.289143127050864,-0.082734102042313,-0.206162366563661,-0.352864205124711,0.13652709615597,0.0460292795588636,1,-0.188357351686756,0.0783744435100155,0.289837178714704,-0.299153105897183,0.943667011206788,-0.189011031695093,0.0218552941886213,0.940806512800518,0.0796816353651316,-0.075008611011177,-0.454336974332037,0.153473204049562,-0.18415121349635,0.283538152256037,0.312331911088312
